# SYNTHETIC DATA — generated by training/generate_data.py. These customers, portfolios and interactions are fabricated. Not real banking data. Loan product lender names are real Indian lenders; their rates and limits are APPROXIMATE figures near published rate cards, not quotes, and imply no offer or approval.
user_id,record_type,days_ago,product_id,purpose,amount,tenure,strategy,suitability,status,event_type,SYNTHETIC
syn-0334,RECOMMENDATION,225.3,PL-403,VEHICLE,391200.0,48,BORROW_60_LIQUIDATE_40,0.308,RECOMMENDED,,TRUE
syn-0334,EVENT,224.6252436172453,PL-403,,,,,,,VIEWED,TRUE
syn-0334,RECOMMENDATION,400.6,EL-303,VEHICLE,1135000.0,120,BORROW_100,0.613,RECOMMENDED,,TRUE
syn-0334,EVENT,399.6447449878059,EL-303,,,,,,,VIEWED,TRUE
syn-0335,RECOMMENDATION,278.1,EL-303,BUSINESS,2682700.0,48,BORROW_60_LIQUIDATE_40,0.607,RECOMMENDED,,TRUE
syn-0335,EVENT,277.2613163799539,EL-303,,,,,,,DECLINED,TRUE
syn-0335,RECOMMENDATION,318.4,HL-103,MEDICAL,2775000.0,120,BORROW_40_LIQUIDATE_60,0.648,RECOMMENDED,,TRUE
syn-0335,EVENT,318.3486177887074,HL-103,,,,,,,VIEWED,TRUE
syn-0335,RECOMMENDATION,232.1,HL-102,VEHICLE,135800.0,36,BORROW_20_LIQUIDATE_80,0.751,RECOMMENDED,,TRUE
syn-0335,EVENT,231.24520250598837,HL-102,,,,,,,VIEWED,TRUE
syn-0335,RECOMMENDATION,377.3,HL-102,HOME,3708600.0,36,BORROW_60_LIQUIDATE_40,0.317,RECOMMENDED,,TRUE
syn-0335,EVENT,377.20460569647855,HL-102,,,,,,,VIEWED,TRUE
syn-0342,RECOMMENDATION,184.5,PL-403,BUSINESS,199700.0,84,BORROW_80_LIQUIDATE_20,0.527,RECOMMENDED,,TRUE
syn-0342,EVENT,183.78796552102304,PL-403,,,,,,,DECLINED,TRUE
syn-0345,RECOMMENDATION,428.9,EL-302,EDUCATION,1015300.0,48,BORROW_20_LIQUIDATE_80,0.566,RECOMMENDED,,TRUE
syn-0345,EVENT,428.4536405230123,EL-302,,,,,,,ACCEPTED,TRUE
syn-0345,RECOMMENDATION,16.4,HL-103,PERSONAL,426000.0,12,BORROW_80_LIQUIDATE_20,0.662,RECOMMENDED,,TRUE
syn-0345,EVENT,15.434644814108768,HL-103,,,,,,,VIEWED,TRUE
syn-0345,RECOMMENDATION,185.0,VL-203,VEHICLE,764200.0,60,BORROW_60_LIQUIDATE_40,0.43,RECOMMENDED,,TRUE
syn-0345,EVENT,184.0702260750942,VL-203,,,,,,,VIEWED,TRUE
syn-0345,RECOMMENDATION,178.6,BL-602,PERSONAL,1698100.0,36,LIQUIDATE_100,0.688,RECOMMENDED,,TRUE
syn-0345,EVENT,178.17562730770652,BL-602,,,,,,,DECLINED,TRUE
syn-0345,RECOMMENDATION,105.0,PL-403,EDUCATION,3238000.0,12,BORROW_80_LIQUIDATE_20,0.818,RECOMMENDED,,TRUE
syn-0345,EVENT,104.66626443923973,PL-403,,,,,,,DECLINED,TRUE
syn-0346,RECOMMENDATION,412.8,PL-401,HOME,170100.0,36,BORROW_80_LIQUIDATE_20,0.378,RECOMMENDED,,TRUE
syn-0346,EVENT,412.79400868705665,PL-401,,,,,,,DECLINED,TRUE
syn-0347,RECOMMENDATION,328.8,HL-103,HOME,416500.0,60,LIQUIDATE_100,0.884,RECOMMENDED,,TRUE
syn-0347,EVENT,328.49786883775556,HL-103,,,,,,,ACCEPTED,TRUE
syn-0347,RECOMMENDATION,418.5,PL-403,VEHICLE,5284300.0,60,BORROW_80_LIQUIDATE_20,0.677,RECOMMENDED,,TRUE
syn-0347,EVENT,417.5585320007022,PL-403,,,,,,,ACCEPTED,TRUE
syn-0349,RECOMMENDATION,183.6,PL-402,EDUCATION,2562000.0,24,BORROW_20_LIQUIDATE_80,0.659,RECOMMENDED,,TRUE
syn-0349,EVENT,183.18058980546687,PL-402,,,,,,,VIEWED,TRUE
syn-0350,RECOMMENDATION,29.7,EL-302,BUSINESS,2768000.0,60,BORROW_20_LIQUIDATE_80,0.655,RECOMMENDED,,TRUE
syn-0350,EVENT,29.10174067268997,EL-302,,,,,,,ACCEPTED,TRUE
syn-0350,RECOMMENDATION,37.5,VL-203,HOME,184200.0,12,BORROW_40_LIQUIDATE_60,0.905,RECOMMENDED,,TRUE
syn-0350,EVENT,37.23263886618025,VL-203,,,,,,,DECLINED,TRUE
syn-0350,RECOMMENDATION,415.5,EL-303,VEHICLE,286200.0,84,BORROW_60_LIQUIDATE_40,0.908,RECOMMENDED,,TRUE
syn-0350,EVENT,414.66322569147593,EL-303,,,,,,,VIEWED,TRUE
syn-0351,RECOMMENDATION,461.2,EL-303,VEHICLE,817400.0,120,BORROW_100,0.403,RECOMMENDED,,TRUE
syn-0351,EVENT,460.8347303945624,EL-303,,,,,,,VIEWED,TRUE
syn-0351,RECOMMENDATION,246.0,HL-101,VEHICLE,2948900.0,120,LIQUIDATE_100,0.862,RECOMMENDED,,TRUE
syn-0351,EVENT,245.5438250859335,HL-101,,,,,,,VIEWED,TRUE
syn-0351,RECOMMENDATION,492.1,VL-203,EDUCATION,316900.0,24,BORROW_20_LIQUIDATE_80,0.807,RECOMMENDED,,TRUE
syn-0351,EVENT,491.22516245150643,VL-203,,,,,,,VIEWED,TRUE
syn-0351,RECOMMENDATION,471.9,PL-403,MEDICAL,1096800.0,24,BORROW_20_LIQUIDATE_80,0.574,RECOMMENDED,,TRUE
syn-0351,EVENT,470.9225481260356,PL-403,,,,,,,ACCEPTED,TRUE
syn-0351,RECOMMENDATION,487.9,HL-102,HOME,431300.0,60,BORROW_80_LIQUIDATE_20,0.835,RECOMMENDED,,TRUE
syn-0351,EVENT,487.48182956372546,HL-102,,,,,,,VIEWED,TRUE
syn-0353,RECOMMENDATION,4.5,EL-301,EDUCATION,1411500.0,48,BORROW_80_LIQUIDATE_20,0.537,RECOMMENDED,,TRUE
syn-0353,EVENT,4.21139579162299,EL-301,,,,,,,VIEWED,TRUE
syn-0353,RECOMMENDATION,503.6,EL-302,EDUCATION,1644300.0,36,BORROW_80_LIQUIDATE_20,0.508,RECOMMENDED,,TRUE
syn-0353,EVENT,503.21960490024367,EL-302,,,,,,,VIEWED,TRUE
syn-0353,RECOMMENDATION,199.1,ML-501,HOME,136000.0,84,BORROW_20_LIQUIDATE_80,0.83,RECOMMENDED,,TRUE
syn-0353,EVENT,198.31813231936692,ML-501,,,,,,,ACCEPTED,TRUE
syn-0353,RECOMMENDATION,3.8,VL-201,EDUCATION,905500.0,12,LIQUIDATE_100,0.328,RECOMMENDED,,TRUE
syn-0353,EVENT,3.167503090617381,VL-201,,,,,,,VIEWED,TRUE
syn-0353,RECOMMENDATION,94.3,PL-403,PERSONAL,189900.0,24,BORROW_40_LIQUIDATE_60,0.634,RECOMMENDED,,TRUE
syn-0353,EVENT,93.7898556965002,PL-403,,,,,,,VIEWED,TRUE
syn-0354,RECOMMENDATION,98.4,VL-201,BUSINESS,222000.0,48,BORROW_60_LIQUIDATE_40,0.591,RECOMMENDED,,TRUE
syn-0354,EVENT,98.31599127680441,VL-201,,,,,,,ACCEPTED,TRUE
syn-0354,RECOMMENDATION,529.6,HL-103,HOME,1119700.0,12,LIQUIDATE_100,0.89,RECOMMENDED,,TRUE
syn-0354,EVENT,528.7196514713121,HL-103,,,,,,,VIEWED,TRUE
syn-0354,RECOMMENDATION,165.6,VL-201,EDUCATION,249100.0,120,BORROW_100,0.688,RECOMMENDED,,TRUE
syn-0354,EVENT,165.58484198742292,VL-201,,,,,,,ACCEPTED,TRUE
syn-0355,RECOMMENDATION,457.7,VL-203,BUSINESS,128700.0,24,BORROW_20_LIQUIDATE_80,0.736,RECOMMENDED,,TRUE
syn-0355,EVENT,457.6541987058446,VL-203,,,,,,,ACCEPTED,TRUE
syn-0355,RECOMMENDATION,446.2,EL-302,HOME,456300.0,120,BORROW_20_LIQUIDATE_80,0.725,RECOMMENDED,,TRUE
syn-0355,EVENT,446.0293471941528,EL-302,,,,,,,VIEWED,TRUE
syn-0355,RECOMMENDATION,204.4,ML-501,VEHICLE,160000.0,12,BORROW_40_LIQUIDATE_60,0.412,RECOMMENDED,,TRUE
syn-0355,EVENT,203.81500107336203,ML-501,,,,,,,DECLINED,TRUE
syn-0355,RECOMMENDATION,374.0,HL-103,VEHICLE,3216600.0,24,BORROW_100,0.354,RECOMMENDED,,TRUE
syn-0355,EVENT,373.3074347743741,HL-103,,,,,,,VIEWED,TRUE
syn-0357,RECOMMENDATION,426.2,EL-302,BUSINESS,1288400.0,24,BORROW_60_LIQUIDATE_40,0.857,RECOMMENDED,,TRUE
syn-0357,EVENT,426.09645931231023,EL-302,,,,,,,VIEWED,TRUE
syn-0357,RECOMMENDATION,422.3,HL-104,BUSINESS,2158800.0,48,BORROW_40_LIQUIDATE_60,0.555,RECOMMENDED,,TRUE
syn-0357,EVENT,421.6452240592463,HL-104,,,,,,,VIEWED,TRUE
syn-0359,RECOMMENDATION,378.4,BL-602,PERSONAL,965300.0,60,BORROW_60_LIQUIDATE_40,0.935,RECOMMENDED,,TRUE
syn-0359,EVENT,377.8909846239643,BL-602,,,,,,,VIEWED,TRUE
syn-0359,RECOMMENDATION,10.2,PL-403,EDUCATION,203800.0,48,BORROW_20_LIQUIDATE_80,0.33,RECOMMENDED,,TRUE
syn-0359,EVENT,9.425925878827776,PL-403,,,,,,,DECLINED,TRUE
syn-0360,RECOMMENDATION,301.9,BL-601,MEDICAL,3580700.0,36,BORROW_40_LIQUIDATE_60,0.538,RECOMMENDED,,TRUE
syn-0360,EVENT,301.59762165843665,BL-601,,,,,,,DECLINED,TRUE
syn-0360,RECOMMENDATION,165.4,PL-403,VEHICLE,500700.0,60,LIQUIDATE_100,0.669,RECOMMENDED,,TRUE
syn-0360,EVENT,165.25023724259557,PL-403,,,,,,,VIEWED,TRUE
syn-0364,RECOMMENDATION,397.2,HL-102,BUSINESS,145700.0,36,BORROW_60_LIQUIDATE_40,0.612,RECOMMENDED,,TRUE
syn-0364,EVENT,396.72105522373806,HL-102,,,,,,,ACCEPTED,TRUE
syn-0365,RECOMMENDATION,89.0,BL-601,HOME,1785100.0,24,BORROW_80_LIQUIDATE_20,0.792,RECOMMENDED,,TRUE
syn-0365,EVENT,88.43461507843028,BL-601,,,,,,,VIEWED,TRUE
syn-0365,RECOMMENDATION,478.1,BL-602,PERSONAL,232500.0,24,BORROW_60_LIQUIDATE_40,0.4,RECOMMENDED,,TRUE
syn-0365,EVENT,477.55208668728477,BL-602,,,,,,,ACCEPTED,TRUE
syn-0366,RECOMMENDATION,183.0,PL-401,BUSINESS,196700.0,24,BORROW_80_LIQUIDATE_20,0.407,RECOMMENDED,,TRUE
syn-0366,EVENT,182.05608687532714,PL-401,,,,,,,DECLINED,TRUE
syn-0366,RECOMMENDATION,431.6,VL-201,HOME,2000700.0,120,BORROW_20_LIQUIDATE_80,0.493,RECOMMENDED,,TRUE
syn-0366,EVENT,431.12929413726454,VL-201,,,,,,,VIEWED,TRUE
syn-0370,RECOMMENDATION,64.4,PL-401,MEDICAL,401200.0,120,BORROW_80_LIQUIDATE_20,0.909,RECOMMENDED,,TRUE
syn-0370,EVENT,64.22509005743156,PL-401,,,,,,,DECLINED,TRUE
syn-0370,RECOMMENDATION,81.6,BL-601,VEHICLE,121100.0,24,BORROW_20_LIQUIDATE_80,0.717,RECOMMENDED,,TRUE
syn-0370,EVENT,80.77747702715855,BL-601,,,,,,,VIEWED,TRUE
syn-0371,RECOMMENDATION,30.0,ML-501,BUSINESS,2000500.0,120,LIQUIDATE_100,0.723,RECOMMENDED,,TRUE
syn-0371,EVENT,29.909611564657624,ML-501,,,,,,,VIEWED,TRUE
syn-0371,RECOMMENDATION,57.5,EL-301,EDUCATION,1645500.0,24,BORROW_100,0.891,RECOMMENDED,,TRUE
syn-0371,EVENT,56.55027141162029,EL-301,,,,,,,VIEWED,TRUE
syn-0371,RECOMMENDATION,315.7,ML-501,MEDICAL,1508600.0,24,BORROW_80_LIQUIDATE_20,0.41,RECOMMENDED,,TRUE
syn-0371,EVENT,315.36721867452013,ML-501,,,,,,,DECLINED,TRUE
syn-0371,RECOMMENDATION,374.7,BL-601,MEDICAL,128200.0,36,BORROW_20_LIQUIDATE_80,0.51,RECOMMENDED,,TRUE
syn-0371,EVENT,374.0752117907436,BL-601,,,,,,,VIEWED,TRUE
syn-0371,RECOMMENDATION,221.8,VL-202,VEHICLE,3116400.0,120,BORROW_40_LIQUIDATE_60,0.664,RECOMMENDED,,TRUE
syn-0371,EVENT,220.9265245575756,VL-202,,,,,,,VIEWED,TRUE
syn-0373,RECOMMENDATION,359.9,ML-501,EDUCATION,3962600.0,36,BORROW_20_LIQUIDATE_80,0.759,RECOMMENDED,,TRUE
syn-0373,EVENT,359.19626269302705,ML-501,,,,,,,VIEWED,TRUE
syn-0373,RECOMMENDATION,276.0,ML-501,MEDICAL,877200.0,48,BORROW_20_LIQUIDATE_80,0.301,RECOMMENDED,,TRUE
syn-0373,EVENT,275.9039135127612,ML-501,,,,,,,VIEWED,TRUE
syn-0373,RECOMMENDATION,25.0,HL-103,BUSINESS,666200.0,36,BORROW_20_LIQUIDATE_80,0.774,RECOMMENDED,,TRUE
syn-0373,EVENT,24.759204866432697,HL-103,,,,,,,VIEWED,TRUE
syn-0373,RECOMMENDATION,389.3,EL-303,VEHICLE,3728900.0,12,BORROW_60_LIQUIDATE_40,0.411,RECOMMENDED,,TRUE
syn-0373,EVENT,388.74772904490186,EL-303,,,,,,,ACCEPTED,TRUE
syn-0375,RECOMMENDATION,158.5,BL-602,VEHICLE,2094600.0,48,BORROW_20_LIQUIDATE_80,0.797,RECOMMENDED,,TRUE
syn-0375,EVENT,157.70824271435364,BL-602,,,,,,,VIEWED,TRUE
syn-0387,RECOMMENDATION,498.5,PL-403,MEDICAL,3547500.0,24,BORROW_80_LIQUIDATE_20,0.627,RECOMMENDED,,TRUE
syn-0387,EVENT,497.6559450712601,PL-403,,,,,,,VIEWED,TRUE
syn-0389,RECOMMENDATION,530.1,PL-401,MEDICAL,556700.0,24,LIQUIDATE_100,0.416,RECOMMENDED,,TRUE
syn-0389,EVENT,529.6665315140012,PL-401,,,,,,,DECLINED,TRUE
syn-0389,RECOMMENDATION,466.0,HL-104,PERSONAL,400800.0,36,BORROW_100,0.899,RECOMMENDED,,TRUE
syn-0389,EVENT,465.311263803674,HL-104,,,,,,,DECLINED,TRUE
syn-0389,RECOMMENDATION,412.8,HL-102,HOME,2699400.0,12,LIQUIDATE_100,0.511,RECOMMENDED,,TRUE
syn-0389,EVENT,412.61985944779394,HL-102,,,,,,,ACCEPTED,TRUE
syn-0389,RECOMMENDATION,15.7,EL-303,PERSONAL,4153100.0,36,BORROW_20_LIQUIDATE_80,0.796,RECOMMENDED,,TRUE
syn-0389,EVENT,15.508031899464692,EL-303,,,,,,,ACCEPTED,TRUE
syn-0389,RECOMMENDATION,193.5,PL-402,BUSINESS,993000.0,120,BORROW_40_LIQUIDATE_60,0.675,RECOMMENDED,,TRUE
syn-0389,EVENT,193.13124129818175,PL-402,,,,,,,VIEWED,TRUE
syn-0393,RECOMMENDATION,169.0,HL-103,BUSINESS,670700.0,24,BORROW_60_LIQUIDATE_40,0.493,RECOMMENDED,,TRUE
syn-0393,EVENT,168.86040830816685,HL-103,,,,,,,ACCEPTED,TRUE
syn-0393,RECOMMENDATION,173.1,PL-402,HOME,197000.0,24,BORROW_100,0.617,RECOMMENDED,,TRUE
syn-0393,EVENT,172.56857800329948,PL-402,,,,,,,VIEWED,TRUE
syn-0393,RECOMMENDATION,297.8,HL-101,HOME,4526000.0,84,BORROW_40_LIQUIDATE_60,0.918,RECOMMENDED,,TRUE
syn-0393,EVENT,297.3023211240263,HL-101,,,,,,,VIEWED,TRUE
syn-0393,RECOMMENDATION,416.1,EL-302,EDUCATION,271500.0,120,BORROW_20_LIQUIDATE_80,0.404,RECOMMENDED,,TRUE
syn-0393,EVENT,416.02042235975443,EL-302,,,,,,,ACCEPTED,TRUE
syn-0393,RECOMMENDATION,384.9,PL-402,MEDICAL,1999900.0,12,BORROW_100,0.306,RECOMMENDED,,TRUE
syn-0393,EVENT,383.9127223037816,PL-402,,,,,,,VIEWED,TRUE
syn-0396,RECOMMENDATION,511.9,HL-104,BUSINESS,817100.0,120,BORROW_20_LIQUIDATE_80,0.397,RECOMMENDED,,TRUE
syn-0396,EVENT,511.73642050978685,HL-104,,,,,,,DECLINED,TRUE
syn-0396,RECOMMENDATION,232.6,PL-402,EDUCATION,734300.0,48,BORROW_100,0.619,RECOMMENDED,,TRUE
syn-0396,EVENT,232.12079250469426,PL-402,,,,,,,VIEWED,TRUE
syn-0396,RECOMMENDATION,337.4,HL-103,VEHICLE,1507500.0,24,BORROW_20_LIQUIDATE_80,0.468,RECOMMENDED,,TRUE
syn-0396,EVENT,336.82198477245277,HL-103,,,,,,,VIEWED,TRUE
syn-0396,RECOMMENDATION,349.3,VL-203,EDUCATION,227000.0,60,BORROW_20_LIQUIDATE_80,0.745,RECOMMENDED,,TRUE
syn-0396,EVENT,348.6350358610148,VL-203,,,,,,,VIEWED,TRUE
syn-0403,RECOMMENDATION,151.8,ML-501,VEHICLE,643400.0,48,BORROW_80_LIQUIDATE_20,0.869,RECOMMENDED,,TRUE
syn-0403,EVENT,151.4256164482447,ML-501,,,,,,,DECLINED,TRUE
syn-0403,RECOMMENDATION,277.2,HL-103,MEDICAL,5787100.0,60,BORROW_20_LIQUIDATE_80,0.542,RECOMMENDED,,TRUE
syn-0403,EVENT,276.6741025208955,HL-103,,,,,,,DECLINED,TRUE
syn-0403,RECOMMENDATION,422.7,HL-101,VEHICLE,2818100.0,120,BORROW_80_LIQUIDATE_20,0.764,RECOMMENDED,,TRUE
syn-0403,EVENT,421.957596541173,HL-101,,,,,,,VIEWED,TRUE
syn-0406,RECOMMENDATION,279.5,PL-402,BUSINESS,118700.0,36,BORROW_80_LIQUIDATE_20,0.798,RECOMMENDED,,TRUE
syn-0406,EVENT,278.95828163286063,PL-402,,,,,,,VIEWED,TRUE
syn-0406,RECOMMENDATION,464.8,VL-201,BUSINESS,1225300.0,36,BORROW_80_LIQUIDATE_20,0.898,RECOMMENDED,,TRUE
syn-0406,EVENT,463.8756593710589,VL-201,,,,,,,DECLINED,TRUE
syn-0406,RECOMMENDATION,156.6,VL-201,BUSINESS,1423400.0,36,BORROW_40_LIQUIDATE_60,0.845,RECOMMENDED,,TRUE
syn-0406,EVENT,156.07910592863638,VL-201,,,,,,,ACCEPTED,TRUE
syn-0406,RECOMMENDATION,247.9,VL-203,EDUCATION,3633600.0,120,BORROW_80_LIQUIDATE_20,0.656,RECOMMENDED,,TRUE
syn-0406,EVENT,247.4968804912195,VL-203,,,,,,,VIEWED,TRUE
syn-0407,RECOMMENDATION,194.9,VL-203,BUSINESS,270500.0,120,LIQUIDATE_100,0.84,RECOMMENDED,,TRUE
syn-0407,EVENT,194.4896179530343,VL-203,,,,,,,VIEWED,TRUE
syn-0407,RECOMMENDATION,29.4,BL-601,PERSONAL,415700.0,12,BORROW_100,0.44,RECOMMENDED,,TRUE
syn-0407,EVENT,28.916355462292398,BL-601,,,,,,,ACCEPTED,TRUE
syn-0408,RECOMMENDATION,80.7,EL-302,VEHICLE,178500.0,84,BORROW_40_LIQUIDATE_60,0.722,RECOMMENDED,,TRUE
syn-0408,EVENT,80.05404458183516,EL-302,,,,,,,ACCEPTED,TRUE
syn-0408,RECOMMENDATION,480.8,HL-104,HOME,3723300.0,12,LIQUIDATE_100,0.886,RECOMMENDED,,TRUE
syn-0408,EVENT,480.4657257105307,HL-104,,,,,,,VIEWED,TRUE
syn-0408,RECOMMENDATION,318.3,VL-201,BUSINESS,2225600.0,84,LIQUIDATE_100,0.695,RECOMMENDED,,TRUE
syn-0408,EVENT,317.5274694925773,VL-201,,,,,,,VIEWED,TRUE
syn-0408,RECOMMENDATION,48.5,VL-201,BUSINESS,2644500.0,36,LIQUIDATE_100,0.718,RECOMMENDED,,TRUE
syn-0408,EVENT,48.33844935307417,VL-201,,,,,,,DECLINED,TRUE
syn-0408,RECOMMENDATION,83.3,EL-303,EDUCATION,177000.0,36,BORROW_80_LIQUIDATE_20,0.934,RECOMMENDED,,TRUE
syn-0408,EVENT,82.3726508023391,EL-303,,,,,,,DECLINED,TRUE
syn-0409,RECOMMENDATION,179.4,BL-602,VEHICLE,317000.0,60,BORROW_20_LIQUIDATE_80,0.803,RECOMMENDED,,TRUE
syn-0409,EVENT,178.55549388574832,BL-602,,,,,,,ACCEPTED,TRUE
syn-0412,RECOMMENDATION,105.0,VL-203,VEHICLE,2518400.0,60,BORROW_60_LIQUIDATE_40,0.934,RECOMMENDED,,TRUE
syn-0412,EVENT,104.16016779916771,VL-203,,,,,,,VIEWED,TRUE
syn-0412,RECOMMENDATION,526.1,HL-103,VEHICLE,1421900.0,120,BORROW_80_LIQUIDATE_20,0.854,RECOMMENDED,,TRUE
syn-0412,EVENT,526.0222333016851,HL-103,,,,,,,VIEWED,TRUE
syn-0413,RECOMMENDATION,149.1,PL-403,EDUCATION,572200.0,36,BORROW_40_LIQUIDATE_60,0.65,RECOMMENDED,,TRUE
syn-0413,EVENT,148.95339940386728,PL-403,,,,,,,DECLINED,TRUE
syn-0413,RECOMMENDATION,477.6,HL-103,MEDICAL,481300.0,48,BORROW_80_LIQUIDATE_20,0.328,RECOMMENDED,,TRUE
syn-0413,EVENT,477.1386438152831,HL-103,,,,,,,DECLINED,TRUE
syn-0413,RECOMMENDATION,438.8,PL-403,MEDICAL,888100.0,24,LIQUIDATE_100,0.475,RECOMMENDED,,TRUE
syn-0413,EVENT,438.5726385422316,PL-403,,,,,,,VIEWED,TRUE
syn-0413,RECOMMENDATION,283.7,PL-401,MEDICAL,3751500.0,24,BORROW_40_LIQUIDATE_60,0.943,RECOMMENDED,,TRUE
syn-0413,EVENT,282.954633959409,PL-401,,,,,,,VIEWED,TRUE
syn-0413,RECOMMENDATION,475.5,PL-401,MEDICAL,1755700.0,12,BORROW_80_LIQUIDATE_20,0.626,RECOMMENDED,,TRUE
syn-0413,EVENT,475.09020443981785,PL-401,,,,,,,DECLINED,TRUE
syn-0415,RECOMMENDATION,414.2,VL-203,HOME,378400.0,60,BORROW_80_LIQUIDATE_20,0.367,RECOMMENDED,,TRUE
syn-0415,EVENT,413.666108946753,VL-203,,,,,,,DECLINED,TRUE
syn-0415,RECOMMENDATION,340.8,VL-201,BUSINESS,5252900.0,120,BORROW_80_LIQUIDATE_20,0.66,RECOMMENDED,,TRUE
syn-0415,EVENT,340.5024261912045,VL-201,,,,,,,DECLINED,TRUE
syn-0415,RECOMMENDATION,68.1,VL-201,HOME,5452800.0,60,LIQUIDATE_100,0.533,RECOMMENDED,,TRUE
syn-0415,EVENT,68.0117666795826,VL-201,,,,,,,DECLINED,TRUE
syn-0415,RECOMMENDATION,332.3,VL-203,BUSINESS,2719100.0,12,BORROW_40_LIQUIDATE_60,0.66,RECOMMENDED,,TRUE
syn-0415,EVENT,331.95314269340975,VL-203,,,,,,,VIEWED,TRUE
syn-0416,RECOMMENDATION,420.9,HL-101,MEDICAL,636500.0,120,BORROW_20_LIQUIDATE_80,0.418,RECOMMENDED,,TRUE
syn-0416,EVENT,419.90473402673405,HL-101,,,,,,,ACCEPTED,TRUE
syn-0416,RECOMMENDATION,80.8,VL-201,VEHICLE,2903600.0,84,BORROW_100,0.896,RECOMMENDED,,TRUE
syn-0416,EVENT,80.62289974104546,VL-201,,,,,,,ACCEPTED,TRUE
syn-0416,RECOMMENDATION,459.6,EL-303,EDUCATION,145800.0,36,BORROW_20_LIQUIDATE_80,0.371,RECOMMENDED,,TRUE
syn-0416,EVENT,459.30377707973355,EL-303,,,,,,,VIEWED,TRUE
syn-0417,RECOMMENDATION,11.2,EL-301,PERSONAL,4606800.0,60,BORROW_100,0.573,RECOMMENDED,,TRUE
syn-0417,EVENT,10.846565603126223,EL-301,,,,,,,ACCEPTED,TRUE
syn-0417,RECOMMENDATION,245.7,HL-103,PERSONAL,1241300.0,12,BORROW_40_LIQUIDATE_60,0.805,RECOMMENDED,,TRUE
syn-0417,EVENT,245.0320800730218,HL-103,,,,,,,ACCEPTED,TRUE
syn-0417,RECOMMENDATION,121.6,BL-602,HOME,543900.0,12,BORROW_40_LIQUIDATE_60,0.348,RECOMMENDED,,TRUE
syn-0417,EVENT,121.53282238573927,BL-602,,,,,,,VIEWED,TRUE
syn-0417,RECOMMENDATION,251.0,VL-201,HOME,367600.0,60,BORROW_60_LIQUIDATE_40,0.559,RECOMMENDED,,TRUE
syn-0417,EVENT,250.45680598778245,VL-201,,,,,,,VIEWED,TRUE
syn-0424,RECOMMENDATION,494.0,EL-303,PERSONAL,3424600.0,24,BORROW_100,0.707,RECOMMENDED,,TRUE
syn-0424,EVENT,493.346197144145,EL-303,,,,,,,VIEWED,TRUE
syn-0426,RECOMMENDATION,36.9,VL-202,PERSONAL,537300.0,24,BORROW_100,0.642,RECOMMENDED,,TRUE
syn-0426,EVENT,35.996869619918854,VL-202,,,,,,,ACCEPTED,TRUE
syn-0426,RECOMMENDATION,318.3,PL-401,PERSONAL,6263600.0,24,BORROW_20_LIQUIDATE_80,0.401,RECOMMENDED,,TRUE
syn-0426,EVENT,317.834199940298,PL-401,,,,,,,ACCEPTED,TRUE
syn-0426,RECOMMENDATION,375.3,VL-203,BUSINESS,348700.0,48,BORROW_80_LIQUIDATE_20,0.563,RECOMMENDED,,TRUE
syn-0426,EVENT,374.65460693990144,VL-203,,,,,,,ACCEPTED,TRUE
syn-0426,RECOMMENDATION,255.7,EL-302,BUSINESS,334100.0,60,BORROW_60_LIQUIDATE_40,0.683,RECOMMENDED,,TRUE
syn-0426,EVENT,254.9978049868999,EL-302,,,,,,,VIEWED,TRUE
syn-0426,RECOMMENDATION,360.7,PL-402,EDUCATION,440600.0,36,BORROW_20_LIQUIDATE_80,0.422,RECOMMENDED,,TRUE
syn-0426,EVENT,360.58331746417576,PL-402,,,,,,,VIEWED,TRUE
syn-0431,RECOMMENDATION,120.3,EL-303,MEDICAL,4859100.0,12,BORROW_40_LIQUIDATE_60,0.466,RECOMMENDED,,TRUE
syn-0431,EVENT,119.71771228372474,EL-303,,,,,,,VIEWED,TRUE
syn-0431,RECOMMENDATION,387.3,VL-203,EDUCATION,4847900.0,60,BORROW_20_LIQUIDATE_80,0.4,RECOMMENDED,,TRUE
syn-0431,EVENT,386.9727460735049,VL-203,,,,,,,VIEWED,TRUE
syn-0431,RECOMMENDATION,108.5,EL-303,BUSINESS,2133100.0,120,BORROW_20_LIQUIDATE_80,0.867,RECOMMENDED,,TRUE
syn-0431,EVENT,108.3414107757341,EL-303,,,,,,,DECLINED,TRUE
syn-0431,RECOMMENDATION,200.2,ML-501,HOME,2756700.0,120,BORROW_20_LIQUIDATE_80,0.555,RECOMMENDED,,TRUE
syn-0431,EVENT,199.68744429704498,ML-501,,,,,,,VIEWED,TRUE
syn-0434,RECOMMENDATION,198.5,BL-601,HOME,1448200.0,60,BORROW_60_LIQUIDATE_40,0.49,RECOMMENDED,,TRUE
syn-0434,EVENT,198.4641744187869,BL-601,,,,,,,DECLINED,TRUE
syn-0434,RECOMMENDATION,201.1,EL-302,MEDICAL,122300.0,12,BORROW_20_LIQUIDATE_80,0.89,RECOMMENDED,,TRUE
syn-0434,EVENT,200.88404332994494,EL-302,,,,,,,VIEWED,TRUE
syn-0439,RECOMMENDATION,415.5,BL-601,EDUCATION,1259500.0,12,BORROW_60_LIQUIDATE_40,0.802,RECOMMENDED,,TRUE
syn-0439,EVENT,414.8539738933675,BL-601,,,,,,,DECLINED,TRUE
